,lin,lin,lin,gut,gut,gut,mc,mc,mc
,A,B,C,A,B,C,A,B,C
0,-0.0018904058638505596,0.00010735775232989601,0.001434357167633415,0.00035078199458366867,-0.0005057565791424343,-8.52900784918283e-05,4.673319951714119e-05,-0.0005811432053348455,0.00029767826044445886
1,-0.00329197188932052,0.002277237556543991,0.001120271730363568,-0.0010147902326843449,0.0016759225353532106,-0.00044076155493346904,-0.0013043731333182206,0.0015508631201328201,-2.8590331144828063e-05
2,-0.005218623817430205,0.001830376804848544,-0.00048378239091367045,-0.002768420855381932,0.0011887712691861121,-0.0022157253642008244,-0.0030752194352659263,0.0010486606105826804,-0.0017981468122993305
3,-0.0015831237012059675,0.001672449203486902,0.002271694656374629,0.0006235280052464555,0.0010501772015631713,0.0007677022417508422,0.0009017566227004975,0.0011467830538467512,0.0003929529014669256
4,-0.00371104311204359,0.000608815492603763,0.0037913774381613404,-0.001365060579507967,-5.884229553935269e-05,0.002160848759507696,-0.001251385252372442,-5.126177703886273e-05,0.0020276173611844753
5,-0.0020769382526130515,0.0018398301434278304,0.002091777214588478,0.00021371513869680795,0.001242240662962512,0.0005047759317335313,2.0159771651808342e-07,0.0011690610272039736,0.0007856494905515367
6,-0.0059288269039017285,0.0021071696122102893,0.001974158189202951,-0.003610625527575705,0.0014622650788323232,0.00037857759983082884,-0.0037151933541030397,0.0014471940719942196,0.0004841040252275868
7,-0.003868955241320307,0.0020524225336055954,0.0016964893656900423,-0.0015371797376008654,0.0014667641656668912,0.00010246259114956433,-0.0018101226247723326,0.001390140815698718,0.00046027800864378805
8,-0.003635511390379346,0.0021980711588639595,-0.00010256834995244504,-0.0012979988888674624,0.0015917141637113203,-0.001718566702217168,-0.0015541327946881716,0.0014925474907223981,-0.0013616389356353189
9,-0.005268348884002137,0.0017426192064290053,0.002554052002830624,-0.0029874004485128786,0.0011424235912360365,0.0009901131367724698,-0.0027965588368221083,0.00122302829521398,0.0007150669581504047
10,-0.00531529325970089,0.000849279187379442,0.0038105159118845804,-0.0030748710362163848,0.0002536012006564575,0.0022976657813907433,-0.003057704570905463,0.0002553520215343351,0.0022935361214185775
11,-0.006101410549710793,0.003173988636968954,0.001719039599774482,-0.0037556749102824177,0.002537928821038174,9.087930267811934e-05,-0.0027178003576512747,0.0028973826676322745,-0.0012820400932123666
12,-0.002805799438359047,0.001815379899366069,0.0008915776426107002,-0.0004733740714572398,0.001199395127065018,-0.0007141765006146716,-0.00041282995296594967,0.0012141781099887575,-0.0007753603978029781
13,-0.0033758988968227497,0.0023663737128681002,0.0009953034018456138,-0.0011275919569117545,0.001782839086633322,-0.0005372964415043094,-0.0014387856584878664,0.0016538802431180126,-0.00010094731558463512
14,-0.0018394697066552476,0.0012753612648486365,0.0016992790268531162,0.0004934701291878013,0.0006510606085076518,9.106749670100716e-05,0.0008797345229841963,0.0007504943586343961,-0.0003856549005582791
15,-0.0008116386668324397,-0.0004903284960323397,0.0003610007413901767,0.001503609229908165,-0.0011365299200235249,-0.0012227170562681534,0.0009172924967570215,-0.001327572496847671,-0.00047883277677829197
16,-0.003956892820858322,0.00047670355617501536,0.002051987154234727,-0.001632878832961207,-0.00017022141824145503,0.0004367891891381087,-0.0016706425095062974,-0.00017243553926314022,0.0004628364158043086
17,-0.005298498867197044,0.0008903367575603763,0.0022193200904105865,-0.0030123676466409814,0.00026161096429640825,0.0006466057827730953,-0.0030871140475904188,0.0002346906377960265,0.0007350058575879673
18,-0.0012797404350764659,-0.0003284801241446844,0.0031468595061754302,0.000908617240765924,-0.0009643740092285627,0.0016794204416391532,0.0007779789522666547,-0.0009683711568638994,0.0018001309712627116
19,-0.0017767699480718121,0.0019717397498867847,0.0012557813920590086,0.0004994513796449728,0.0013619247999348634,-0.0003027854908274188,0.0010684305942756155,0.0015181279253201248,-0.0010030732682576042
20,-0.0037526253219194563,0.0028300590606612527,0.0016510949248243483,-0.0014785975628757132,0.002245836809737999,9.737310942975559e-05,-0.0012232052963510778,0.0023153252311369915,-0.00021435579617633523
21,-0.0031239601525397966,0.0021125024045944136,0.0013979209126003533,-0.0007732285678071309,0.0014865953826116276,-0.00022855459576322392,-0.0005118624863576832,0.0015821792113057064,-0.0005749743312362369
22,-0.0020464951706487015,-0.0005694140384623664,0.0034685405930815223,0.0002671819969068201,-0.0011863890348756342,0.0018835476674466574,0.0006638731683447334,-0.0010542152736761922,0.0013579097356544207
23,-0.0008756457520597321,-9.446685916753884e-05,0.0022694964575391396,0.001407320260341406,-0.000726301257807204,0.0007078533687407052,0.0016507291318913703,-0.0006611585271174438,0.0004027118624793733
24,-0.0011981468496401915,0.004754428883427913,-0.0016412443005596536,0.001136252666968635,0.004116609111320024,-0.0032663939502637026,0.0007363966097944594,0.0040096209642197875,-0.0027847868319023686
25,-0.001941194327791847,0.0001349349791933737,0.0014241667386677161,0.0003937241964168591,-0.0005283401673623522,-0.0001826398964155696,0.0003855430474381142,-0.0005216349387580629,-0.00019582012327983388
26,-0.0014974525525494225,-0.00035057746788210375,0.0010329756778422084,0.0007460826809866511,-0.000980027301822736,-0.000492325694291316,0.0007484177474709366,-0.000979268387154012,-0.0004997296455600089
27,-7.444170620264854e-05,0.0016226070079922697,7.897183457897254e-05,0.002277329788529364,0.0009655405817646089,-0.0015510942092065796,0.002167908152414485,0.0009162077925731608,-0.0014140819636128189
28,-0.003196179669766289,0.003490293194275181,-0.00027777691880733515,-0.0009679567444072207,0.0028954575150933765,-0.0017776048803069425,-0.0008526512472812731,0.0029519811764022364,-0.0019334040964899143
29,-0.004639111151154796,0.004130464216969962,0.0004694297052052358,-0.0023973125483632974,0.0035369112931243384,-0.001066528976847258,-0.00263700228804865,0.0034566253337072546,-0.0007301006047522584
30,-0.0007472037273183811,0.0003950994415251267,0.0015121501084825026,0.001514184833155721,-0.00020585953386723435,-2.9674223694668624e-05,0.0015333237449408274,-0.00020100503472883778,-5.068403907310453e-05
31,-0.0014688514025774735,0.00010076452395355573,0.003338987463087263,0.0008378129270204877,-0.000534873900766448,0.0017559788460142132,0.0007926498312818714,-0.0005547857844466958,0.0018219298922346255
32,-0.0016860710678008122,0.0006133325568544175,0.00043704996781925297,0.0006498163377001605,-1.0258398230759621e-05,-0.0011921378632286205,0.0006405712255709749,-3.243464825658596e-05,-0.0011585811572815384
33,-0.0036340391481414517,0.006884538048755908,0.0008550282252436564,-0.0013629889165645383,0.00630582363139164,-0.000718561437591347,-0.0007385953924557592,0.006511319657589419,-0.001516295223783165
34,-0.0005732392896408904,0.0007063855658856332,0.0016384503458857227,0.0017568740156626466,5.493530099880938e-05,4.684894879269529e-05,0.0018632591562253323,0.00010266457432065643,-0.00010363831602051641
35,-0.0019130580904409237,0.000748757340903224,0.0009339992301577925,0.0004510439729258303,0.00011353606029750179,-0.0006992240387593475,0.00020912389297022418,4.644510227474995e-05,-0.000398488346158914
36,-0.003633986554491945,0.00022478180193233934,0.0028490600674246544,-0.0013137905475316613,-0.00042753849699748574,0.0012526591853755065,-0.001007187850311172,-0.0003438362650499217,0.0008726751029952858
37,-0.0013453452740063633,0.001124695065525508,0.0012962671307671138,0.0009762148641107778,0.0004826748640091152,-0.0002926650048017246,0.0012897080377719642,0.0006189513264186445,-0.0007522143569492275
38,-0.0030857618895121243,0.0014706604659240055,0.0018302166536200296,-0.0007464214692182125,0.0008664693299742516,0.00021642502220524124,-0.0009861473973001868,0.0007974949106180631,0.0005184315551382048
39,0.0009398458838882242,0.0006764730132752603,0.0003687867157897591,0.003219662570439313,5.230329265047418e-05,-0.0011806947421779922,0.0034819508286943923,0.00014037502422572964,-0.001531207169836582
40,-0.003420118043318865,0.002580708386265305,0.00023432135296453537,-0.0010523342857093059,0.0019718806356464314,-0.0013975067547217993,-0.001181833562470499,0.0019246392850385955,-0.001211556436010984
41,-0.000721064101209132,-5.223003194580617e-05,0.0036763102145675342,0.0014664995818347798,-0.000642123678034444,0.002227725649299702,0.0011322226836910322,-0.0007270609624424314,0.002643133110518845
42,0.0003974939053020029,7.706935727676097e-05,0.0016603396606801443,0.002582242799905751,-0.0004954503735147446,0.00021273022320471367,0.002837621707800922,-0.0004016554449795172,-0.00011276760068984822
43,-0.0034295966458242444,0.00039844168435826063,0.002043314037204113,-0.001202746381136943,-0.0002267583412440791,0.0005335713772453089,-0.0010512900860841716,-0.0001393957325672319,0.0002945902997708514
44,-0.0013485951346102856,-0.000606116952329425,0.0010066230659445392,0.0008413665201494548,-0.0011994210898927937,-0.00046619946306668297,0.001023902629130116,-0.001124195918082033,-0.0007052036446195145
45,-0.0021605848721213683,0.001445402499592174,0.00220630394256495,3.2402706630325097e-06,0.0008478698353021799,0.000742163410861606,-7.085138686516701e-05,0.0008467867745932794,0.0008194683436350351
46,-0.003977770244844437,0.0019904435803079104,0.0011977007491934173,-0.0016137284067884732,0.0013973974554768072,-0.000435725172132071,-0.0012960394996642337,0.0014842770012225474,-0.0008177540021708415
47,-0.001344535967618893,-2.2436274789988432e-05,0.002141605806066563,0.0008831698087668601,-0.0006162303077321792,0.000632559833204808,0.001344068363607181,-0.0004879762896152927,6.329137164397886e-05
48,-0.0021160126194521667,0.0018825249360491971,0.0010696232069768797,9.924526263366344e-05,0.001291828553264323,-0.0004379986852011201,-0.00038413097091027936,0.0011743885030417365,0.00016639398649042548
49,0.00018753183021400418,0.00041937864145101257,0.00025355279326431143,0.0023861711055238196,-0.00018731912996773845,-0.001213949605581958,0.0021186237706808083,-0.00022489364823858848,-0.0009053934787931879
50,-0.004832655228491566,0.003736383193083395,0.001100776108483617,-0.002553437641204451,0.003124994621093768,-0.00047597713147192296,-0.0028263378119126564,0.003034595324901844,-0.0001107663627504291
51,-0.003301165546893132,0.0029076834993792045,-0.0007274746213204844,-0.0010441969552577761,0.002353383718405876,-0.0022616775660347656,-0.0010667858442776768,0.0022961022097682583,-0.0021618522317881556
52,-0.0015555426080345158,0.00039076338418116027,0.001163062242075709,0.0007787994413126299,-0.0002389942773308103,-0.00042674510057710136,0.0006982719919447466,-0.00024938012600613765,-0.0003383318569156434
