,Run time [s],Filter
0,0.3259747000010975,gut
1,0.2864311999983329,gut
2,0.439921699999104,gut
3,0.3693401999989874,gut
4,0.34638839999752236,gut
5,0.3677598999965994,gut
6,0.35335589999885997,gut
7,0.34240109999882407,gut
8,0.3655656999981147,gut
9,0.37812789999952656,gut
10,0.39498079999975744,gut
11,0.35740979999900446,gut
12,0.35760210000080406,gut
13,0.3559215999994194,gut
14,0.38425030000144034,gut
15,0.344810000002326,gut
16,0.39209480000135954,gut
17,0.3804424000009021,gut
18,0.37994160000016564,gut
19,0.3827884999991511,gut
20,0.3653583000013896,gut
21,0.35772029999861843,gut
22,0.38198929999998654,gut
23,0.46832710000308,gut
24,0.37801410000247415,gut
25,0.3766140000006999,gut
26,0.3507398000001558,gut
27,0.3319493999988481,gut
28,0.3775944000008167,gut
29,0.3541561999991245,gut
30,0.3538450999985798,gut
31,0.359012699998857,gut
32,0.42765240000153426,gut
33,0.36065709999820683,gut
34,0.3633104000000458,gut
35,0.37460880000071484,gut
36,0.4070205999996688,gut
37,0.361903799999709,gut
38,0.41959309999947436,gut
39,0.40055200000279,gut
40,0.3865836000004492,gut
41,0.40099670000199694,gut
42,0.4170319999975618,gut
43,0.41206660000170814,gut
44,0.3693481000009342,gut
45,0.4274227999994764,gut
46,0.3679918000016187,gut
47,0.38986080000177026,gut
48,0.36739790000137873,gut
49,0.4060433999984525,gut
50,0.3926361000012548,gut
51,0.35998770000151126,gut
52,0.3601476999974693,gut
53,0.3707211000000825,gut
54,0.3761930000000575,gut
55,0.3859136999999464,gut
56,0.3454083000033279,gut
57,0.34170430000085616,gut
58,0.3497296000023198,gut
59,0.35709459999998217,gut
60,0.33684899999934714,gut
61,0.37895279999793274,gut
62,0.3556103999981133,gut
63,0.3232346000004327,gut
64,0.35696789999929024,gut
65,0.37229279999883147,gut
66,0.36314230000425596,gut
67,0.3387698000005912,gut
68,0.3820588000016869,gut
69,0.3580442000020412,gut
70,0.3513593999959994,gut
71,0.3493142000006628,gut
72,0.3563099000020884,gut
73,0.34745249999832595,gut
74,0.3415437000003294,gut
75,0.3760876000014832,gut
76,0.36653069999738364,gut
77,0.3582336999970721,gut
78,0.3612395000018296,gut
79,0.35099800000170944,gut
80,0.3773866000046837,gut
81,0.3586801999990712,gut
82,0.3646329999974114,gut
83,0.3419069000010495,gut
84,0.3663604999965173,gut
85,0.35640240000066115,gut
86,0.3546081999957096,gut
87,0.3715253999980632,gut
88,0.3613908999977866,gut
89,0.3815662999986671,gut
90,0.3647577000010642,gut
91,0.3590976999985287,gut
92,0.3676511000012397,gut
93,0.3661865999965812,gut
94,0.3784799999993993,gut
95,0.3605498000033549,gut
96,0.3527507999970112,gut
97,0.36109790000045905,gut
98,0.3531494000053499,gut
99,0.3566188000040711,gut
100,0.11765739999827929,lin
101,0.11811809999926481,lin
102,0.17903389999992214,lin
103,0.14441170000282,lin
104,0.13397710000208463,lin
105,0.15612359999795444,lin
106,0.14355459999933373,lin
107,0.15945840000131284,lin
108,0.13805649999994785,lin
109,0.141356199997972,lin
110,0.16167399999903864,lin
111,0.15700769999966724,lin
112,0.1428730000006908,lin
113,0.16804100000081235,lin
114,0.17896339999788324,lin
115,0.1366373000018939,lin
116,0.16530509999938658,lin
117,0.1597040000015113,lin
118,0.13713869999992312,lin
119,0.15806419999717036,lin
120,0.1555610000032175,lin
121,0.14368499999909545,lin
122,0.14245590000064112,lin
123,0.19225880000158213,lin
124,0.13965200000166078,lin
125,0.15951180000047316,lin
126,0.140130700001464,lin
127,0.1364110999966215,lin
128,0.13580869999714196,lin
129,0.14073160000043572,lin
130,0.13879440000164323,lin
131,0.1396366000008129,lin
132,0.19116500000018277,lin
133,0.14058000000295579,lin
134,0.13967970000157948,lin
135,0.17254739999771118,lin
136,0.16969659999813302,lin
137,0.14416409999830648,lin
138,0.20606839999891235,lin
139,0.14550080000117305,lin
140,0.14206840000042575,lin
141,0.15262520000032964,lin
142,0.19984340000155498,lin
143,0.1697243000016897,lin
144,0.14383420000012848,lin
145,0.1775433000002522,lin
146,0.1437798999977531,lin
147,0.19020809999710764,lin
148,0.14228709999952116,lin
149,0.16317589999744087,lin
150,0.1629888999996183,lin
151,0.14709269999730168,lin
152,0.14649479999934556,lin
153,0.13580779999756487,lin
154,0.13616149999870686,lin
155,0.131448600001022,lin
156,0.1466446000013093,lin
157,0.1329011999987415,lin
158,0.13844240000253194,lin
159,0.1415911000003689,lin
160,0.14238689999911003,lin
161,0.16381700000056298,lin
162,0.14661550000164425,lin
163,0.15769619999991846,lin
164,0.14965840000513708,lin
165,0.14626790000329493,lin
166,0.13828319999447558,lin
167,0.14053799999965122,lin
168,0.16813169999659294,lin
169,0.13702410000405507,lin
170,0.15860099999554222,lin
171,0.1394813000006252,lin
172,0.14043520000268472,lin
173,0.13290799999958836,lin
174,0.14586679999774788,lin
175,0.16391360000125133,lin
176,0.14073820000339765,lin
177,0.14074639999307692,lin
178,0.1423540000032517,lin
179,0.13894570000411477,lin
180,0.16187409999838565,lin
181,0.16124819999822648,lin
182,0.139505500002997,lin
183,0.14161479999893345,lin
184,0.14460489999328274,lin
185,0.14976200000091922,lin
186,0.13705150000168942,lin
187,0.13906410000345204,lin
188,0.13707029999932274,lin
189,0.1362301000044681,lin
190,0.15861620000214316,lin
191,0.140868300004513,lin
192,0.14510619999782648,lin
193,0.13640019999729702,lin
194,0.135604199997033,lin
195,0.16171359999862034,lin
196,0.14025369999581017,lin
197,0.13936560000001919,lin
198,0.13799009999638656,lin
199,0.1369390999971074,lin
200,21.472042400000646,mc
201,23.659618499998032,mc
202,24.991804799999954,mc
203,24.556886399997893,mc
204,24.671683600001415,mc
205,24.615060600001016,mc
206,25.075260599998728,mc
207,24.511749000001146,mc
208,24.592870600001334,mc
209,25.240922500001034,mc
210,25.022926800000278,mc
211,24.552415400001337,mc
212,25.33869720000075,mc
213,24.96012129999872,mc
214,24.862481499996647,mc
215,24.85701709999921,mc
216,24.81380640000134,mc
217,24.981104100002995,mc
218,24.905307000000903,mc
219,24.566317500000878,mc
220,24.959344599999895,mc
221,25.06766659999994,mc
222,24.537373600000137,mc
223,25.05327279999983,mc
224,24.712701299999026,mc
225,24.673553900000115,mc
226,24.3484604999976,mc
227,24.46778919999997,mc
228,24.08806590000313,mc
229,24.390680399999837,mc
230,24.835855099998298,mc
231,24.930930499998794,mc
232,25.095483799999784,mc
233,24.866615400002047,mc
