,lin,lin,lin,gut,gut,gut,mc,mc,mc
,A,B,C,A,B,C,A,B,C
0,-0.006400208661904968,-0.000588194441888835,0.006545516127332316,-0.006406136369278551,-0.0006097867293227743,0.006556698613574756,-0.00672339873308526,-0.0006894341430837707,0.0069506843581507455
1,-0.008207806306301786,0.0012153418696623927,0.007814715267099676,-0.008234313543450967,0.0012145357616681208,0.007856703588453024,-0.008520062160544361,0.0011496115302850704,0.008198908114944165
2,-0.00553677125416681,-0.001001848209958082,0.004604369274948781,-0.0055352768268346975,-0.001014062945301199,0.0046186512883806576,-0.005265698343927614,-0.00092328753577402,0.0042670378072501534
3,0.0091881001200527,0.0028211690055990565,-0.009245457842354992,0.009065542670029857,0.0028383939631371146,-0.009115105723268532,0.009216569977004667,0.002893862242944979,-0.009307365193517273
4,0.0034002426550718903,0.0004554989386353198,-0.0038548290731183145,0.003394849159428103,0.00044053703792972226,-0.00383730194382192,0.0035782618502555566,0.0004750680189767471,-0.004044295008088828
5,-0.007367406738861636,-0.0035610340502998596,0.012675441613963463,-0.00740750553992966,-0.003564157643449949,0.012727102484947468,-0.007469669699778353,-0.003597164341092708,0.012821140435668944
6,-0.012130135394716987,-0.0021047651828233556,0.012442636361021683,-0.012128797572577182,-0.0021341242533233222,0.012452521872464047,-0.012279314093311918,-0.0022113460419777367,0.01266933113942651
7,-0.0008044095204875074,4.7027416908090464e-05,-0.0001070684709940392,-0.0008510948722387037,4.3707150883704436e-05,-4.9755267958251617e-05,-0.0007350806978193581,8.908966868271372e-05,-0.00020762837129136214
8,0.008688097872820181,0.004985122838414892,-0.012907744566523157,0.00864579419282829,0.004992758460271526,-0.012851145139431634,0.008646651205268804,0.004962828348336606,-0.012831682950626049
9,0.005632607204116425,0.004193748736693983,-0.011317731327029243,0.005571366010940341,0.004203678298360158,-0.011244127957030689,0.005647198673458488,0.004193679004778193,-0.01131307092256176
10,0.011663334815584592,0.003385483433746614,-0.014089050597562651,0.011577899732112543,0.0033998730101185664,-0.01399330355169005,0.01124851328054274,0.0033303992825769115,-0.013605774536261472
11,0.010732418515570519,0.00882774706766607,-0.019262287448559925,0.010694466505809274,0.008845582865504235,-0.019204323115200053,0.010917022501338138,0.008931739211420767,-0.019486092102559683
12,-0.015251853564450892,-0.006420749627017156,0.020506070248236228,-0.015285985492441156,-0.006440751582365717,0.020547565109766734,-0.01494812697133482,-0.006348780632188942,0.020126938398929744
13,0.00853940971350469,0.005848411366713236,-0.014919765587297391,0.008525831276574502,0.00584363862912945,-0.014891963902336488,0.008785737555237668,0.005910468450996538,-0.015212284732280623
14,0.002803148430090388,0.0014962838659337695,-0.002836718343346571,0.002746789507611975,0.001522349399995087,-0.002763915275909541,0.0031430831703529406,0.0016616533723574733,-0.0032878373547122314
15,-0.00030029986468141953,-0.00021629639108523043,-1.939029157494484e-05,-0.00030519260677638877,-0.00021970453411760803,2.8806688995078942e-06,3.9783106539410386e-05,-9.194697696227622e-05,-0.0004550024765096018
16,-0.01703039188471282,-0.003060342383474629,0.019560591480498893,-0.017111141707962373,-0.00308752038710724,0.0196409267750563,-0.017357928898055527,-0.003171001438756002,0.0199561443727274
