,lin,lin,lin,gut,gut,gut,mc,mc,mc
,A,B,C,A,B,C,A,B,C
0,0.00847126780300012,0.004992238830716556,0.007747397568219948,0.008462621094617668,0.004983190130583191,0.007737123935150466,0.008687322561179399,0.005025736813656741,0.008131054663781587
1,0.014559277460791114,0.014242426106042939,0.009172633905835982,0.014564497246354002,0.014239497612151904,0.009199417459122153,0.014689535478202696,0.014250272105173246,0.009546921168739952
2,0.008439851626475597,0.005363105584320404,0.005427978663191886,0.008430181871970444,0.005358251651600754,0.005423294578194366,0.008288435047688484,0.005333181834153711,0.005083930045904937
3,0.011772205563905373,0.016336409311763653,0.010334397360045955,0.011669481711079706,0.01633488850824035,0.010190857892552165,0.011791007036145607,0.016348272290460025,0.010383981504882343
4,0.004608794133569586,0.003280433762587258,0.004769603453792508,0.0045992839699385765,0.0032659739033494973,0.004743962096444431,0.004731478156160678,0.0032884099278837975,0.004940852725683634
5,0.014179167868408097,0.009098916035345996,0.01313013792317615,0.01420128600011428,0.009092505990921691,0.013176668154802578,0.014244878289831888,0.009113370498644323,0.013279497737504836
6,0.020598522604045832,0.012765850210857282,0.01353012471231787,0.020594931504072628,0.012773748077938104,0.013534056374056358,0.02066821011770337,0.012800461087048017,0.01375745602768877
7,0.007527844841093392,0.004763167920677464,0.0023049614014050254,0.007520143992406376,0.004754722963403945,0.002288110485154024,0.0075297123268272615,0.0047547433869612925,0.0022652388063404976
8,0.014478349730372257,0.009434171464600445,0.013411923341408161,0.014444187621870443,0.009434281078644255,0.013349996503233246,0.014441639517361451,0.009419849797047472,0.013330337063335132
9,0.017264318719693406,0.010826976321294155,0.011899336168394387,0.017231458566934584,0.010825224057673999,0.011816766286067745,0.017265616766679603,0.010822188901042421,0.011886476143793217
10,0.017337160188934404,0.007896963193930824,0.015180303442569477,0.017260903014986187,0.00789832903690707,0.015068935489747394,0.01699138086009414,0.007859062914538069,0.01466466256918938
11,0.02369811166219284,0.01943191024561235,0.019707624931572205,0.023673134632793573,0.01943703464741355,0.01964488003064294,0.02381271975334675,0.019462578846507286,0.019932681665824514
12,0.016773360917602353,0.009921866507173657,0.02129220100937987,0.01680737023231354,0.009935384025905323,0.021335014253922577,0.016465026324224898,0.00986084549057804,0.020893516796420816
13,0.014122105308214299,0.010418096515456443,0.015412254077423452,0.0141106893660669,0.010412634551057303,0.015382570130262422,0.014322806607704176,0.01044448791150552,0.0157171951685711
14,0.012178512719768783,0.010304489556133719,0.003651412402966036,0.012160727380983762,0.010300007391852507,0.003555149954417414,0.012253159479985775,0.010304502987800349,0.003971417542246361
15,0.0024945752265803597,0.0038828695425141553,0.00197891011895433,0.0024639709867963536,0.0038624342150817958,0.0019271907324110366,0.002384042078251401,0.003876202467366113,0.0019948216687514057
16,0.021596557663321646,0.01302255184909311,0.020984113750861327,0.021656452996152827,0.013036903942927816,0.02107144887216261,0.021834884087834485,0.013083432260159816,0.021399032918190192
17,0.011489590140047901,0.00596684412529291,0.008493468079236371,0.011504274816384049,0.005975899597209318,0.008520702652094975,0.01135744646420017,0.005934603264165274,0.008193737271387048
18,0.014119556272955986,0.00576182563322052,0.017991327128458627,0.014060814201573766,0.005767332236496631,0.017912901665501333,0.014060011398330477,0.005797840853411149,0.017936007494350616
19,0.023443692193031156,0.011620827806144464,0.029988419111950434,0.023385352210277245,0.011694445061439344,0.029923575195483724,0.023218457840228638,0.011672422998148246,0.029719092922917592
