,lin,lin,lin,gut,gut,gut,mc,mc,mc
,A,B,C,A,B,C,A,B,C
0,0.0015058789600451447,-0.0003889256122480398,0.00037419611462967254,0.0013827208824840217,-0.00036717132985876336,0.0005074141372923978,0.0010859425132000344,-0.00044702603794967595,0.0008716320160490666
1,-0.0015257037548208573,0.002514567654481397,-0.0005613039817992372,-0.0015684839359675726,0.002501379015484358,-0.0005097139910702404,-0.0018525387677270765,0.0024399731024086135,-0.00016937514691503
2,-0.0019900307834529343,0.0006666749787984217,5.0945745523551965e-05,-0.002049430242667959,0.0006519338791734279,0.00011641672837513894,-0.0017554148620367604,0.0007432968261465914,-0.00025636802184885566
3,-0.0011631349548855616,0.002883726651446709,-0.0011905267673265967,-0.001126712681357562,0.002847487913560447,-0.0012142506770896151,-0.00093782952435735,0.002892926555534034,-0.0014476630768905244
4,0.0018270111691271595,-0.0005837916883410582,-0.0009383379260141425,0.0018047460511534386,-0.000600031642736486,-0.0009068560262786395,0.001987442478542045,-0.0005655742080345078,-0.0011130318005122834
5,0.0012756011160096172,-0.00039989814643097605,0.0001124755478812402,0.0012916143626918648,-0.0004472808785443261,0.0001003646198271692,0.001192983419247606,-0.00045556727985146864,0.00023150479389951435
6,-0.003186421893098358,0.0015766873304274118,-0.0005653620050735537,-0.003194392618620055,0.0015519765596289108,-0.0005470100814305887,-0.0033496564433557734,0.0014779255756888496,-0.0003285081300472821
7,2.8360987502712316e-05,-0.0010368050088618082,0.0005999503613479709,-5.190600626540226e-05,-0.0010194380211938957,0.0006912430434418795,5.899468670123864e-05,-0.0009742649258552664,0.0005408542887647683
8,-0.0014071110268631156,0.002401469785595045,-0.0008003490271352026,-0.001402652174548499,0.0024192178342000038,-0.0007816128876847398,-0.001415684030416375,0.0023867043360199488,-0.0007498445729319271
9,-0.0041066750577878584,0.0019166899029624254,0.002103584455980523,-0.0041792877980328285,0.0019148446790448667,0.002184763560666221,-0.004103040269271582,0.0019065228329912197,0.0021151379536015523
10,-0.003509790927569124,0.0016719281894107603,0.00038178748164478294,-0.0034878906928410285,0.0016507003622157877,0.00037391159527882736,-0.003799024075387401,0.001573873974899894,0.0007480135736644254
11,-0.0006501695838457827,0.005085247950420729,-0.005894491069822548,-0.0006947936804705212,0.005096638901820886,-0.005835687014169494,-0.00047407157656552217,0.005182204295025663,-0.006118986082359795
